labelpredict	labelreal	review
3	0	to administer rewards, surveys, sweepstakes, contests, or other promotional activities or events sponsored or managed by us or our business partners;
0	0	to comply with our legal obligations, resolve any disputes we may have with you or other players, and to enforce our agreements with third parties; and/or
3	3	to conduct research.
0	0	If you are located in the European Countries (defined above in Section 1), our legal basis for collecting and using the information described above depends on what the information is and the context in which we collect it.
0	0	However, we¡¯ll normally collect information from you only where we need it to perform our contract with you (i.e., our Terms of Service), where the processing is in our legitimate interests (provided that these aren¡¯t overridden by your interests or rights), or if we otherwise have your consent.
0	0	In some cases, we may also have a legal obligation or need to collect information from you or may otherwise need the personal information to protect your vital interests or those of another person (for example, another player).
0	0	If we ask you to provide information to comply with a legal requirement or to perform a contract with you, this will normally be clear from the context in which we are asking you to provide your information (for example, when we ask you to provide a username to access our Services, this will be to create an account for you in accordance with our Terms of Service), and, if not, we will provide an explanation to you at the relevant time
0	0	We will also make clear whether providing information is mandatory.
3	0	Similarly, if we collect and use your information in reliance on our legitimate interests (or those of any third party), it will be made clear to you at the relevant time what those legitimate interests are (such as personalizing our services and marketing, for example).
4	4	If you have questions or need further information about the legal bases on which we collect and use your personal information, please Contact Us.
0	0	How We Share Information
0	0	We¡¯ll share your information with third parties when you use our Services under the circumstances described in this section.
0	0	We¡¯ll share some of your information with your friends and other Zynga players that you¡¯re playing with to facilitate your gaming interactions with them.
0	0	We may share your information, including personal information, with third parties or allow third parties to collect this information from our Services in the following circumstances:
0	0	Zynga¡¯s games and Services support and often encourage you to interact with other players
0	0	In most Zynga games, if you play through a social network or connect to a social network (for example, Facebook), your social network friends who also play a Zynga game will see your name, photo, player profile (which may include the information described above in Information About You That You Share With Us Directly), and descriptions of your in-game activity (including any Zynga games you have played).
0	0	In addition, in many Zynga games, other players, regardless of whether they are your social network friends, will be able to see your player profile (as described above); view descriptions of your in-game activity; communicate with you within our Services; and send you game requests or friend requests through our Services or the related social network
0	0	For example, in Zynga Poker, when you are playing at a table, all the other players at the same table can see your player profile and send you an in-game chat message.
3	0	We¡¯ll share some of your information with advertisers to tailor the advertisements you see when you use our Services to your interests and to enable us to offer some of our Services for free.
0	0	We use advertising to enable us to offer some of our games, game features, and other Services for free
0	0	These advertisements may include, without limitation, banner ads on game boards or Services themselves, as full-screen ads between moves or games, or through an ¡°offer wall??in which third-party advertisers offer to provide virtual currency or other in-game items to players in exchange for watching an advertisement or for completing a task, such as signing up for an account with one of the advertisers, completing a survey, or finishing a particular game level
0	0	Offer walls are hosted by third-party offer wall providers, and the offers are made by third-party advertisers, not by Zynga.
0	0	We do not actively share personal information that directly identifies you with third-party advertisers for their direct marketing purposes unless you give us your consent.
0	0	To enable advertisers, ad networks, and offer wall providers to serve you with more relevant ads, they may collect, or we may collect and share with them, the following types of information when you use our Services:
3	0	In addition to serving you with relevant ads, the information collected may be used to:
0	0	measure how effective ads are;
3	0	offer you targeted advertising (both on and off our Services) in order to personalize your experience by showing you advertisements for products and services that are more likely to appeal to you (a practice known as interest-based advertising or behavioral advertising); and/or
0	0	undertake web analytics to analyze traffic and other player activity to improve your experience.
0	0	Advertisers or ad networks may collect this information through the use of cookies and other similar tracking technologies, and they may use a single tracking technology or multiple tracking technologies at the same time.
0	0	Please note, after clicking on a third-party advertisement or offer, you may no longer be on a site or app controlled by Zynga or the social network through which you are playing Zynga¡¯s games.
0	0	If you do not want to receive tailored in-application advertisements from third parties, please see How to Access, Update, and Manage Your Personal Information
0	0	For more information on controlling the use of cookies and similar technologies, please see our Cookie Notice
0	0	Please note that the practices of third-party companies delivering advertisements on our Services are subject to those companies??own privacy policies.
0	0	Your information, and the contents of all of your online communications in our Services and between you and Zynga may be accessed and monitored as needed to provide our Service and may be disclosed:
3	0	to satisfy any laws or regulations that apply;
0	0	when we have a good faith belief that we have to disclose the information in response to lawful requests by public authorities, including for national security, law enforcement, or legal process purposes (for example, a court order, search warrant, or subpoena);
0	0	when we believe in our sole discretion that our Services are being used in committing a crime, including to report such criminal activity or to share information with other companies and organizations for the purposes of fraud protection, credit risk reduction, and other security precautions;
0	0	when we have a good faith belief that there is an emergency that poses a threat to the health and/or safety of you, another person, or the public generally; and/or
0	0	to protect the rights or property of Zynga or applicable third parties, including to enforce our Terms of Service.
0	0	We¡¯ll share your information with the third-party service providers and business partners that we work with to bring you our Services.
0	0	We will share your information with third-party companies who perform services on our behalf, like payment processing, analytics, analysis, hosting services, customer service, marketing, and advertising optimization
0	0	We will also share your information with our third-party business partners who assist us in delivering and optimizing our Services, such as our platform partners (Apple, Google, Facebook, Amazon, etc.)
0	0	Where we share your information with third-party service providers and business partners, we ensure that we have appropriate agreements in place to protect your information (as required by applicable data protection laws).
0	0	We¡¯ll share your information with the interested party if we undergo or evaluate undergoing a sale or merger.
0	0	In the event that Zynga undergoes or evaluates undergoing a business transition, like a merger, acquisition by another company, or sale of all or part of its assets (like selling a game), we may disclose or transfer all of your information, including personal information, to the successor organization in the transition
0	0	We will make reasonable efforts to let you and other players know (in the way described in Changes to Our Privacy Policy) of the business transition before transferring your personal information.
0	0	We may share some of your information with other third parties if we have your consent to do so.
0	0	In addition to the sharing described above, we may share your information with other third parties or allow them to collect your information from our Services in some ways not specifically described in this Privacy Policy if we have your consent to do so.
0	0	If you¡¯re a user located in the European Countries, you have certain rights with respect to your personal information.
0	0	If you are located in the European Countries (defined above in Section 1), you have the following data protection rights:
6	5	You can access or request deletion of your personal information by submitting a request through our Personal Data Request Portal.
8	8	You can correct or update your personal information, object to processing of your personal information
7	7	ask us to restrict processing of your personal information or request portability of your personal information
0	0	You can opt-out of marketing communications we send you by following the instructions in ¡°Opting Out of Promotional Communications from Zynga??below.
0	0	If we have collected and processed your personal information with your consent, then you can withdraw your consent at any time
0	0	Withdrawing your consent will not affect the lawfulness of any processing we conducted prior to your withdrawal, nor will it affect processing of your personal information conducted in reliance on lawful processing grounds other than consent.
10	10	You have the right to complain to a data protection authority about our collection and use of your personal information.
0	0	 For more information, please contact your local data protection authority (Contact details are available here.)
0	0	To exercise your rights to access or deletion, please submit a request through our Personal Data Request Portal
0	0	If you have any problems with the Portal or would like to exercise any of your other rights, you can Contact Us
0	0	We respond to all data protection requests we receive in accordance with applicable data protection laws.
0	6	Accessing and Deleting Personal Information Held by Zynga
9	9	You can request a copy of or deletion of your game account data through our Personal Data Request Portal.
0	0	To review and update personal information associated with your Zynga player profile in certain games, visit the ¡°settings??page in that game.
6	0	If you want to review or delete personal information associated with your game account data, please submit a request through our Personal Data Request Portal
4	4	If you have any problems with the Portal, please Contact Us.
0	0	For deletion requests, we will take reasonable measures to delete your personal information from our records
0	0	If you have sent content through or posted content on the Service, we may not be able to delete it
2	0	We will keep certain records (e.g., personal information relating to payments or customer service matters) where we need (and have rights) to, such as for legal or accounting purposes
0	0	We¡¯ll also keep information in order to exercise, defend, or establish our rights.
0	0	Managing Personal Information We Receive From Third-Party Applications / Platforms And From Your Mobile Device
3	0	To manage the information we receive from third-party applications or platforms and from your mobile device, use the tools and settings provided by the third-party application and your mobile device.
0	0	To manage the information Zynga receives about you from a third-party application or platform where you play our games, like Facebook, Apple, Google, or Amazon, you will need to follow the third-party application¡¯s instructions for updating your information and changing your privacy settings
0	0	The privacy management tools for applications on Facebook can be found here.
0	0	You also can manage many aspects of information collection and use from your mobile device by visiting the ¡°settings??page of your mobile device or web browser and reviewing the access permissions of each Zynga game / application.
0	0	To the extent that one of our games is collecting information about non-Zynga applications you have on your mobile device, the game will provide you with an option to stop making that information available to us in the game¡¯s ¡°settings??page.
0	0	Once Zynga receives your information from a third-party application / platform or your mobile device, that information is stored and used by Zynga in accordance with this Privacy Policy
5	0	You may access and update that information as described above.
0	0	Opting Out of Promotional Communications from Zynga
0	0	You can unsubscribe from promotional emails by clicking the ¡°unsubscribe??link or visiting our Email Settings page
0	0	You can opt out of mobile push notifications in your device¡¯s settings page
0	0	You can opt out of SMS text communications by texting STOP.
0	0	If you want to stop receiving promotional e-mails from Zynga, click on the ¡°unsubscribe??link at the bottom of any promotional email from Zynga or visit our Email Settings page
0	0	Your unsubscribe request or e-mail preferences change will be processed promptly, and in no event longer than ten business days
0	0	During that processing period, you may receive additional promotional emails from us.
0	0	If you want to stop receiving push notifications, which are messages an app sends you on your mobile device even when the app is not on, you can turn off push notifications by visiting your mobile device¡¯s ¡°settings??page
0	0	Many of our games also offer the ability to turn off push notifications in the in-game ¡°settings??page.
0	0	You can opt out of receiving SMS text messages by texting back STOP to the number we send the text from for that particular SMS text messaging program or by Contacting Us
0	0	When we receive an opt-out message from you for SMS text messages, we may send a text message confirming receipt.
0	0	Please note that if you opt out of receiving promotional communications from us, we may still communicate with you from time to time if we need to provide you with information about the Services you are using from us, if we need to request information from you with respect to a transaction initiated by you, or for other legitimate non-marketing reasons, for example, if we update this Privacy Policy or our Terms of Service.
0	0	Opting Out of Third-Party Behavioral Advertising
0	0	You can opt out of third-party behavioral advertising through your device settings and other third-party opt-out tools.
0	0	If you are interested in more information about behavioral advertising and your choices to prevent behavioral web and mobile web advertising from third parties, you may visit the following websites:
0	0	If you do not want to receive behavioral in-application advertisements from third parties that relate to your interests on your mobile device, you may adjust the ad tracking settings on your device (such as turning on ¡°Limit Ad Tracking??
0	0	You can also reset the ¡°Advertising Identifier??(such as an IDFA) from your mobile device¡¯s settings page, which will prevent continued use of existing behavioral data tied to your previous ¡°Advertising Identifier.??Further, depending on the platform provider (such as Apple or Google), you may be able to download apps, such as the Digital Advertising Alliance¡¯s ¡°AppChoices??app, that offer to provide you with control regarding the collection and use of cross-app data for behavioral advertising.
0	0	All of the opt-out tools described in this subsection are provided by third parties, not by Zynga
0	0	Zynga does not control or operate these tools or the choices that advertisers and others provide through these tools.
0	0	Please note that you may still receive third-party advertisements in Zynga¡¯s Services after using these opt-out tools, but the advertising you see may be less relevant to your interests.
0	0	We don¡¯t respond to Do Not Track signals.
0	0	At this time, there is no general agreement on how companies like Zynga should interpret Do Not Track signals
0	0	Zynga does not currently respond to Do Not Track signals, whether that signal is received on a computer or on a mobile device
0	0	You can learn more about Do Not Track here.
0	0	We aren¡¯t responsible for the ways in which third parties use your information (other than our service providers acting under our instructions).
0	0	Our websites and games may contain advertisements from ¡°Third-Party Services,??meaning companies other than Zynga, that may link to their own websites, online services, or mobile applications
0	0	We are not responsible for the privacy practices or the content of these Third-Party Services
0	0	If you have any questions about how these Third-Party Services use your information, you should review their policies and contact them directly.
0	0	We seek to ensure that we do not collect information from children.
0	0	Generally speaking, most of our Services are not intended for children under the age of 13 (or under 16 for children located in the European Countries) (collectively, ¡°Children??
0	0	Children are not permitted to use these Services, and we do not knowingly collect any personal information from Children.
0	0	Though our Services do not target Children as the primary audience, we may collect age information before allowing a user to proceed for certain Services
0	0	For users who identify themselves as Children in our age-gate on such Services, if we allow Children to use the Services, we will either provide a version of that Service that does not collect, use, or disclose ¡°personal information??(as defined in the Children¡¯s Online Privacy Protection Act (¡°COPPA??), except as permitted by COPPA, or obtain legally valid parental consent.
0	0	If we learn that we have inadvertently gathered personal information that is not subject to a COPPA exception from a Child, we will take reasonable measures to promptly remove that information from our records.
0	0	When you use our Services, your personal information may be sent to the United States and possibly other countries
3	0	When we transfer, store, and use personal information collected in the European Countries outside of the European Countries, we comply with our legal obligations and ensure that your personal information is subject to suitable safeguards or transferred to ¡°approved??territories.
0	0	IMPORTANT: When you use our Services, your personal information may be sent to the United States and possibly other countries.
0	0	As part of our international operations, we may transfer personal information to our ¡°Affiliated Entities,??which are any other corporate entities under common ownership with Zynga Inc., or to our business partners and service providers from time to time for our legitimate business purposes
0	0	provides certain services to its Affiliated Entities.
3	1	We store personal information about players and visitors to our sites on servers located in the United States, and we may also store this information on servers and equipment in other countries
0	0	Personal information collected in the European Countries may be transferred to, and stored at, a destination outside of the European Countries
0	0	The data we hold may also be processed by employees operating outside of the European Countries who work for us, one of our Affiliated Entities, or one of our business partners or service providers
0	0	This staff may be engaged in, among other things, (i) the processing of transactions and your payment details, or (ii) the provision of support services
0	0	When we transfer your personal information internationally we will take reasonable steps to ensure that your personal information is treated securely, lawfully, and in the manner we describe here
0	0	Please note that laws vary from jurisdiction to jurisdiction, so the privacy laws applicable to the places where your information is transferred to or stored, used, or processed in, may be different from the privacy laws applicable to the place where you are resident.
0	0	The Zynga entities and subsidiaries listed in our Privacy Shield certification record, accessible here are certified under the EU-U.S
0	0	Privacy Shield, effective as of the date our certification posted here
0	0	We adhere to the relevant Privacy Shield Principles for all personal information received from participating European countries in reliance on the Privacy Shield framework.
4	0	Participating European countries??residents should direct any questions, concerns or complaints regarding Zynga¡¯s handling of personal information or compliance with the Privacy Shield to Zynga at:
0	0	privacy@zynga.com(link sends e-mail)
0	0	We will attempt to answer your questions and satisfy your concerns in a timely and complete manner
0	0	If, after discussing the matter with us, your question or complaint is not resolved, you may seek further assistance, at no cost to you, from JAMS at https://www.jamsadr.com/eu-us-privacy-shield, which is an independent dispute resolution body in the United States
0	0	If your complaint still is not resolved through these channels, under limited circumstances more fully described on the Privacy Shield website, an additional binding arbitration option may be available to you.
6	0	You may exercise any rights you have to correct, amend, or delete information about you as described in Your Rights and How to Access, Update, and Manage Your Personal Information.
0	0	When Zynga receives personal information under the Privacy Shield and then transfers it to a third-party service provider acting as an agent on our behalf, Zynga has certain liability under the Privacy Shield if both (i) the agent processes the information in a manner inconsistent with the Privacy Shield, and (ii) Zynga is responsible for the event giving rise to the damage.
0	0	With respect to personal information received or transferred pursuant to the Privacy Shield Framework, Zynga is subject to the investigatory and enforcement powers of the Federal Trade Commission.
3	2	How Long We Keep Your Information
2	2	We¡¯ll keep your information for as long as necessary to provide you with the Services, maintain our legitimate business operations, and/or exercise, defend or establish our rights.
2	2	How long we retain your personal information depends on why we collected it and how we use it, but we will not retain your personal information for longer than is necessary for our business purposes or for legal requirements.
2	2	We will retain personal information about you and connected with your account and/or the Services you use from us for as long as you have an active account with us
2	2	We will take reasonable measures to delete this personal information if you delete your account
0	2	However, you acknowledge that we may retain some information after you have closed, or we have deleted, your account with us where necessary to enable us to meet our legal obligations or to exercise, defend, or establish our rights.
0	0	We work hard to protect your information but you also have a role to play.
0	0	We implement reasonable and appropriate security measures to help protect the security of your information both online and offline and to ensure that your data is treated securely and in accordance with this Privacy Policy
0	0	These measures vary based upon the sensitivity of your information.
0	0	If you have an account registered directly with Zynga, your profile information is protected by the password you use to access your Zynga account
0	0	It is important that you protect and maintain your Zynga account¡¯s security and that you immediately tell us of any unauthorized use of your account
0	0	If you forget the password to your Zynga account, the Services allow you to request that instructions be sent to you that explain how to reset your password
0	0	If you access our Services through a social network and your social network account is hacked or otherwise compromised, this may lead to someone accessing or deleting your Zynga game accounts without your permission
0	0	So, be careful to keep your social network account information, including your social network account password, secure as well
0	0	We urge you to log out of your Zynga account and any social network account you have used to access our Services when you are finished using them.
0	0	When you sign into your Zynga account or enter payment information, we and our third-party payment processor use encryption to transmit that information.
0	0	While we take precautions against possible security breaches of our Services and our customer databases and records, no website or Internet transmission is completely secure
0	0	We cannot guarantee that unauthorized access, hacking, data loss, or other breaches will never occur, and we cannot guarantee the security of your information while it is being transmitted to our Service
0	0	Any transmission is at your own risk
4	4	If you have questions about the security of our websites, please Contact Us.
0	0	We¡¯ll let you know about any material changes to this Privacy Policy.
0	0	If we decide to make material changes to our Privacy Policy, we will tell you and other players by placing a notice in-game or on www.zynga.com, or by sending you a notice to the e-mail address we have on file for you before the change becomes effective (and we will ask for your consent where required by law)
0	0	We may supplement this process by placing notices on game blogs, social network pages, and/or player forums
0	0	You should periodically check www.zynga.com and this Privacy Policy for updates.
4	0	You can contact us with your questions, comments, or concerns.
4	4	If you have any questions, comments, or concerns regarding our Privacy Policy and/or privacy practices, please send an e-mail to privacy@zynga.com(link sends e-mail)
4	4	For all other matters, please contact Zynga through our Customer Support Page or by physical mail to Zynga Inc., 699 8th Street, San Francisco, CA 94103.
0	0	Zynga is a leading developer of the world's most popular social games that are played by millions of people around the world each day.
