labelpredict	labelreal	review
0	0	Such information may include your contact and device information
0	0	We share this information with our third-party service providers or partners to the extent necessary to continue to provide you with the Services
0	0	We cannot provide you with Services without such information.
3	0	We use your contact information to send you administrative or account-related information to you to keep you updated about our Services, inform you of relevant security issues or updates, or provide other transaction-related information to you
0	0	Service-related communications are not promotional in nature
0	0	You cannot unsubscribe from such communications because you could miss important developments relating to your account or the Services that may affect how you can use our Services.
0	3	Provide Customer Support
3	0	We process your personal information when you contact us to help you with any questions, concerns, disputes or issues, or to provide us with your feedback
0	0	Without your personal information, we cannot respond to you or ensure your continued use and enjoyment of the Services.
0	3	 To ensure your safety and adherence to our terms, agreements or policies, we may process your personal information to: actively monitor, investigate, prevent and mitigate any alleged or actual prohibited, illicit or illegal activities on our Services; investigate, prevent, or mitigate violations of our terms and policies; enforce our agreements with third parties and partners; and, collect fees based on your use of our Services
0	0	We cannot perform our Services in accordance with our terms, agreements or policies without processing your personal information for such purposes.
3	3	We process your personal information to: improve and enforce our security measures; combat spam, malware, malicious activities or security risks; and to monitor and verify your identity so that unauthorized users do not access your account with us
0	0	We cannot ensure the security of our Services if we do not process your personal information for security purposes
3	3	 We process your personal information to pay our taxes or fulfill our other business obligations, and/or to manage risk as required under applicable law
0	0	We cannot perform the Services in accordance with our legal and regulatory requirements without processing your personal information for such purposes.
0	3	Personalize Your Experience
0	0	We allow you to personalize your experience on our Services via social media plugins on our Services (e.g., Facebook, Google, Instagram, Twitter, etc.), by keeping track of your preferences (e.g., nickname or display name, time zone, language preference, etc.), and more
0	0	Without such processing, you may not be able to access or personalize part or all of our Services.
3	0	We process information about the way you use and interact with our Services to help us improve our Services, build new Services, and build customized features or Services
3	0	 We may process your contact information or information about your interactions on our Services to: send you marketing communications; deliver targeted marketing; inform you about events, webinars, or other materials, including those of our partners; and, keep you up-to-date with our relevant products and Services
0	0	Transactional communications about your account or our Services are not considered ¡°marketing??communications
0	0	In addition, when you share your friends??contact information with us, we may reach out to them to invite them to our Services and to continue receiving our communications
0	0	You can unsubscribe from marketing communications at any time without charge.
3	0	Before we use your personal information in any other ways, we will disclose such other purposes to you
0	0	You can choose not to share your information with third parties for marketing purposes, or from allowing us to use your personal information for any purpose that is incompatible with the purposes for which we originally collected it or subsequently obtained your consent
7	0	If you choose to limit the ways we can use your personal information, some or all of the Services may not be available to you.
0	0	5.How We ShareYour Informationwith Third Parties
0	0	Affiliated Businesses.We may share your personal information with businesses that are legally part of the same group of companies that LiveMe is part of, or that become part of that group ('Affiliates')
3	0	Affiliates may use this information to help provide, understand, and improve the Service (including by providing analytics) and Affiliates' own services (including by providing you with better and more relevant experiences).
0	0	Our Service Providers, Business Partners and Others.We also may share your personal information with our service providers, business partners or third-party organizations that help us provide the Service to you ('Service Providers')
0	0	Such entities will be given access to your information as is reasonably necessary to provide the Services under reasonable confidentiality terms.
0	0	Business Transfers or Bankruptcy.In the event of a merger, acquisition, bankruptcy or other sale of all or a portion of our assets, any personal information owned or controlled by us may be one of the assets transferred to third parties
0	0	We will notify you via email or a prominent notice within our Services of any change in ownership or uses of your personal information, as well as any choices you may have regarding your personal information
0	0	Other than to the extent ordered by a bankruptcy or other court, the use and disclosure of all transferred personal information will be subject to this Privacy Policy
0	0	However, any personal information you submit or that is collected after this type of transfer may be subject to a new privacy policy adopted by the successor entity.
0	0	Responding to Legal Requests and Preventing Harm.We may access, preserve and share your information if:
0	0	1.Required to do so by law, or in response to a subpoena or court order or similar request from judicial authority, law enforcement authorities or other competent public authorities;
0	0	2.We believe, in our sole discretion, that disclosure is reasonably necessary to protect against fraud, to protect the property or other rights of us or other users, third parties or the public at large; or
0	0	3.We believe that you have abused the Services by using it to attack our systems or to gain unauthorized access to our system, to engage in spamming or otherwise to violate applicable laws
2	0	Information we receive about you may be accessed, processed and retained for an extended period of time when it is the subject of a legal request or obligation, governmental investigation, or investigations concerning possible violations of our terms or policies, or otherwise to prevent harm
0	0	We may promptly notify you about the legal requests, including a copy of the original request, unless we are prohibited from doing so.
0	0	You can unsubscribe from marketing email communications from us by clicking on the 'unsubscribe link' provided in such communications
0	0	As noted above, you may not opt out of Service-related communications (e.g., account verification, purchase and billing confirmations and reminders, changes, updates to features of the Services, technical and security notices).
0	0	If you choose to use the Services or provide your information to us, your personal information may be transferred to, processed and maintained on servers or databases located outside of the country or jurisdiction where you are located
0	0	Such countries or jurisdictions may have data protection laws that are less protective than the laws of the jurisdiction in which you reside
0	0	If you do not want your information transferred to or processed or maintained outside of the country or jurisdiction where you are located, you should not use the Services.
6	0	You may update your account at any time by logging in and changing your profile settings
4	0	If you have any questions about reviewing or modifying your account information, please contact us directly at support@liveme.com.
0	0	We do not knowingly collect personal information from children under 18 years old (or the minimum age required for the creation of a LiveMe Account absent parental consent in your country), unless permitted to do so by applicable law
0	0	Children under 18 years old are not permitted to use our Services
0	0	If we become aware that we have unknowingly collected personal information from a child, we will make commercially reasonable efforts to delete such information in our database
4	4	If you are a parent or guardian of a child, and you believe your child has provided us with their Personal Information on our Services, please contact us immediately at support@liveme.com
0	0	We are committed to ensuring the security of your personal information
0	0	We have physical, technical and administrative safeguards in place to protect the confidentiality of your personal information
0	0	In addition, we require that our service providers handling personal information also maintain appropriate physical, technical and administrative safeguards to protect the security and confidentiality of the personal information you provide to us.
0	0	However, we cannot guarantee the security of your personal information or that loss, misuse, unauthorized acquisition, or alteration of your data will not occur
0	0	We also have no way of protecting any of your personal information that is not in our control, such as any information transmitted via email or wireless connections.
0	0	Maintaining the security of your personal information is also your responsibility
0	0	Where we require you to register an account, you should choose a password of sufficient length and complexity and keep your password confidential
0	0	Do not leave your device unlocked so that other individuals may access it
0	0	Make sure you trust the wireless connections you are using to access or use our Services.
4	0	If you think there has been unauthorized access to or use of your account, please contact us immediately at support@liveme.com
7	0	We will try to limit the storage of your personal information to the time necessary to serve the purpose(s) for which your personal information was processed, to enforce our agreement, policies or terms, to resolve disputes, or as otherwise required or permitted by law
4	0	Please contact us if you have any questions about our retention periods
0	0	While retention requirements can vary by country, we generally apply the retention periods noted below.
0	0	We store information used for marketing purposes indefinitely until you unsubscribe
0	0	Once you unsubscribe from marketing communications, we add your contact information to our suppression list to ensure we respect your unsubscribe request.
0	0	Activity Data.We may store any information about your interactions on our Services or any content created, posted or shared by you on our Services (e.g
2	0	We retain any information collected via cookies, clear gifts, flash cookies, web page counters and other technical or analytic tools in our system for a certain date and time from expiry of the cookie or the date of collection
0	0	Do Not Track
0	0	We do not track or respond to browser 'DO-NOT-TRACK' requests.
0	0	California law allows users of the Services who are California residents to request and receive once a year, free of charge, a notice from us describing what categories of personal information (if any) we shared with third parties, including our corporate affiliates, for their direct marketing purposes during the preceding calendar year
4	0	If you are a California resident and would like to request a copy of this notice, please contact contacting us as provided in the ¡°How to Contact Us??section
0	0	In your request, please specify that you want a ¡°California Privacy Rights Notice.??Please allow at least thirty (30) days for a response.
0	0	In addition, if you are a California resident under the age of 18 and are a registered user of the Services, you may request that we remove content or information that you posted on Services or stored on our servers by: i) submitting a request as provided in the ¡°How to Contact Us??section; and (ii) clearly identifying the content or information you wish to have removed and providing sufficient information to allow us to locate the content or information to be removed.
0	0	However, please note that we are not required to erase or otherwise eliminate content or information if:
0	0	other state or federal laws require us or a third party to maintain the content or information;
0	0	the content or information was posed, stored, or republished by another user;
0	0	the content or information is anonymized so that the minor cannot be individually identified;
0	0	the minor does not follow the instructions posted in this Privacy Policy on how to request removal of such content or information; and
0	0	the minor has received compensation or other consideration for providing the content.
0	0	Information for Residents in the European Economic Area, United Kingdom and Switzerland (the ¡°Designated Countries??
0	0	This section only applies to users of our Services that are located in the European Economic Area, United Kingdom and/or Switzerland (collectively, the ¡°Designated Countries?? at the time of data collection
0	0	We may ask you to identify which country you are located in when you use some of the Services, or we may rely on your IP address, MCC (mobile county code) to identify which country you are located in.
0	0	Where we rely on your IP address or MCC, we cannot apply the terms of this section to any user that masks or otherwise obfuscates their location information so as not to appear located in the Designated Countries
0	0	If any terms in this section conflict with other terms contained in this Policy, the terms in this section shall apply to users in the Designated Countries.
0	0	LiveMe is a data controller with regard to any personal information collected from users of its Services
0	0	A ¡°data controller??is an entity that determines the purposes for which and the manner in which any personal information is processed
0	0	Any third parties that act as our service providers are ¡°data processors??that handle your personal information in accordance with our instructions.
0	0	You are a ¡°user.??Users are individuals providing personal information to us via our Services, such as by creating an account with our Apps, or otherwise accessing or using our Services.
0	0	If you are located in the Designated Countries and are a current user, we will only contact you by electronic means (such as email or SMS) per your communication preferences and/or with information about our Services that are similar to the Services you previously purchased from us or negotiated to purchase from us
0	0	For new users located in the Designated Countries, we will contact you by electronic means for marketing purposes only based on your consent or based on your friends??consent
0	0	You can always withdraw your consent or change your marketing communication preferences at any time and free of charge
0	0	To opt out of the emails, please click the ¡°unsubscribe??link in the footer of marketing emails
0	0	Marketing communications are promotional in nature and do not include transactional or Service-related communications.
0	0	The legal bases on which we rely to process your personal information include: your consent to the processing; satisfaction of our legal obligations; necessity to protect your vital interests; necessity to carry out our obligations arising from any contracts we entered with you or to take steps at your request prior to entering into a contract with you; necessity to process in the public interest; or for our legitimate interests as described in those sections
0	0	Below is a chart indicating the legal bases we rely in processing personal information.
0	3	Purposes of Processing
3	0	Provide the Services
0	0	Processing is based on our contract obligations or to take steps at the request of the individual prior to entering into a contract.
0	0	Provide Customer Support
0	0	Processing is based on our legitimate interest to better understand you, to maintain and improve the accuracy of the information we store about you, and to better promote or optimize our Services.
3	0	Personalize the Services for You
0	0	Processing is necessary for compliance with our legal obligations, the public interest, or in your vital interests.
0	0	Responding to Legal Requests and Preventing Harm
0	0	We provide you with the rights described below when you use our Services
0	4	Please contact us at support@liveme.com if you would like to exercise your rights under applicable law.
0	0	 When we receive an individual rights request from you, please make sure you are ready to verify your identity
0	0	We may limit your individual rights in the following ways:
0	0	Where denial of access is required or authorized by law;
0	0	When granting access would have a negative impact on other's privacy;
0	0	To protect our rights and properties; and
0	0	Where the request is frivolous or burdensome.
0	8	Right to withdraw consent
0	8	If we rely on consent to process your personal information, you have the right to withdraw your consent at any time.
0	0	 A withdrawal of consent will not affect the lawfulness of our processing or the processing of any third parties based on consent before your withdrawal.
9	0	 If you request a copy of your personal information that we hold, we will provide you with a copy without undue delay and free of charge, except where we are permitted by law to charge a fee
0	0	We may limit your access if such access would adversely affect the rights and freedoms of other individuals
6	6	You may also request to correct or update any of your personal information held by us, unless you can already do so directly via the Services.
6	6	Right to erasure (the ¡°Right to be Forgotten??
9	0	You may request us to erase any of your personal information held by us that: is no longer necessary in relation to the purposes for which it was collected or otherwise processed; was collected in relation to processing that you previously consented to, but later withdrew such consent; or was collected in relation to processing activities to which you object, and there are no overriding legitimate grounds for our processing.
7	0	 You have the right to restrict our processing your personal information where one of the following applies:
0	0	You contest the accuracy of your personal information that we processed
7	0	We will restrict the processing of your personal information, which may result in an interruption of some or all of the Services, during the period necessary for us to verify the accuracy of your personal information;
0	0	The processing is unlawful and you oppose the erasure of your personal information and request the restriction of its use instead;
0	0	We no longer need your personal information for the purposes of the processing, but it is required by you to establish, exercise or defense of legal claims; or
7	8	You have objected to processing, pending the verification whether the legitimate grounds of our processing override your rights.
3	0	We will only process your restricted personal information with your consent or for the establishment, exercise or defense of legal claims or for the protection of the rights of another natural or legal person or for reasons of important public interest
0	0	We will inform you if or when the restriction is lifted.
8	8	Right to object to processing
8	0	You may object to our processing at any time and as permitted by applicable law if we process your personal information on the legal basis of consent, contract or legitimate interests
0	0	We can continue to process your personal information if it is necessary for the defense of legal claims, or for any other exceptions permitted by applicable law.
9	9	Right to data portability.
3	0	 If we process your personal information based on a contract with you or based on your consent, or the processing is carried out by automated means, you may request to receive your personal information in a structured, commonly used and machine-readable format, and to have us transfer your personal information directly to another ¡°controller?? where technically feasible, unless exercise of this right adversely affects the rights and freedoms of others
0	0	If we share your personal information with third parties, we will notify them of any requests for rectification, erasure or restriction of your personal information, unless this proves impossible or involves disproportionate effort
0	0	Upon your request, we will identify such third parties.
0	0	Automated individual decision-making, including profiling
7	0	You have the right not to be subject to a decision based solely on automated processing of your personal information, including profiling, which produces legal or similarly significant effects on you, unless an exception applies under applicable law.
10	10	Right to Lodge a Complaint
4	0	If you believe we have infringed or violated your privacy rights, please contact us at support@liveme.com so that we can work to resolve your concerns
10	0	You also have a right to lodge a complaint with a competent supervisory authority situated in a Member State of your habitual residence, place of work, or place of alleged infringement.
4	4	You may reach our Data Protection Officer at support@liveme.com.
0	0	How to Contact Us
4	4	If you have any questions about this Privacy Policy or the Services, please contact us at support@liveme.com, with a copy to: legal@liveme.com.
0	0	Follow us onTwitterInstagramBlog
