labelpredict	labelreal	review
0	0	Data concerning your interaction with YUBO: if you report a problem to us, request help or exercise your rights, we will process the information you provide to us.
1	0	(ii) The Data we collect when you use YUBO
0	0	Data concerning your activity on YUBO: when you use YUBO, we can collect and process information such as the date you register, the date you last logged in, your interactions with other users (number of likes or dislikes via swipes) and your posts.
0	0	Data concerning your location (geolocation): subject to your consent and the consent of your legal guardian where required, we collect and process data concerning your location
0	0	This enables you, depending on your settings, to include the town/city where you are located in your profile and/or to suggest people in your town/city to add as friends
0	0	Your city is hidden by default unless you change the settings to make it visible.
0	0	If you no longer wish us to know your location, simply untick the relevant box in your account settings
0	0	We will therefore no longer be able to display your town/city or suggest meeting nearby friends.
0	0	Data concerning content: the photos and/or videos that you decide to upload to your profile will be visible to all users
0	0	Be careful what you share with others and don¡¯t forget that all users can save the content you share and that we cannot do anything to stop this
0	0	When you are using the application, be aware that it is possible to deactivate screenshots and screen-record (images and video) by other users in the application, but it is also possible for other users to make screenshots and screen-record (images and video) using the tools on their device, over which we have no control
0	0	The same goes for the videos you post and comments you make via the YUBO live video service.
0	0	The messaging service is only available to users who are friends
0	0	Messages exchanged between users remain private and are not forwarded to other users or third parties under any circumstances, except in the event of a judicial inquiry and/or in accordance with the laws and regulations in force.
0	0	Data concerning search preferences: you can configure your settings for privacy and discovery settings by going to ¡®Settings??in your account.
0	0	You can also use your settings to choose to meet female friends, male friends or both.
0	0	You can also choose whether or not you wish your contacts that are registered on YUBO to be able to find you and send you a friend request via the application.
1	1	we collect information from and on the devices and hardware you use to access YUBO such as the IP address, type of device, advertising identifier (e.g
0	1	Google¡¯s AAID and Apple¡¯s IDFA, both of which are randomly-generated numbers that you can reset by going to your device settings), application bugs, version and language, operating system, etc.
0	0	Device address book: as YUBO is an application for making and staying in touch with friends, you are permitted to identify your contacts who are already registered on YUBO and to add them, if you so wish, as friends on the application
0	0	You can also choose to send a message to your contacts who are not on YUBO to ask them to join you on the app
3	3	In order for us to provide this service, we need access to your address book, which we will use to collect data for the above purpose only
0	0	We will never add your contacts without your permission, or send them any spam.
0	0	Cameras and photos: in order to be able to send and upload your photos from your camera, you must give us permission to access them.
0	0	WHAT ARE THE LEGAL REASONS WHY WE COLLECT DATA?
3	3	When we collect and process your Personal Data, we may do so for the following reasons:
3	0	To enable you to access YUBO and use the services we provide: this actually means that you are performing the contract we have with you, which corresponds to our General Terms of Use, which includes this Privacy Policy
0	0	For example, when you use YUBO, we use your data to operate your account, make your profile accessible, suggest friends, send your messages and the content you share, and broadcast your videos live.
0	0	In the legitimate interests of TWELVE APP: we may use your data if we have a legitimate reason to do so
3	0	For example, we process data for administrative purposes, to guard against fraudulent and illegal conduct, and to ensure that the application remains secure.
0	0	To fulfil a legal obligation: we are required, for example, to keep data identifying new content and to forward it to the authorities if requested to do so.
0	0	With your consent or that of your legal guardian: while we process data with your consent, you may withdraw such consent at any time by going to ¡®Settings??
0	3	HOW DO WE USE THE DATA WE COLLECT?
3	3	We collect, use and store your Personal Data in order to process your requests, manage our relationship and your use of YUBO, optimize our services and tools in order to create and maintain a secure environment, and fulfill our legal obligations, as explained below.
0	0	Managing our relationship and access to YUBO
3	0	To create and manage your user account (including access to YUBO services and Help)
0	0	Geolocation to put you in touch with friends nearby
0	0	To manage and store messages exchanged between users who have become friends and live videos
0	0	Proposition: To manage and store live videos and messages exchanged between users who have become friends
0	0	Where appropriate, to show you offers, content and adverts we think you¡¯ll like, in particular when using certain paid services (¡®Power Pack??.
0	0	To send information message concerning YUBO services and your interactions with other users (Notifications)
0	0	To respond to requests from administrative and judicial authorities, law enforcement officials and legal officers, and to abide by court decisions;
0	0	To identify and prevent fraudulent activity and threats to the security of YUBO pursuant to and in accordance with the law;
0	0	To analyse reports concerning users who have breached our Terms of Use and/or the regulations in force;
0	0	To improve the safety and security of our services;
3	0	To use information collected via cookies or any other technology to improve our services and your user experience
0	0	You can read our Cookies Policy by clicking here;
0	0	To enforce our General Terms of Use and this Privacy Policy;
0	0	To counter fraud (for example related to age), confirm your identity, and fight against illegal activity.
0	2	HOW LONG DO WE KEEP YOUR DATA FOR?
6	2	You can delete your account at any time by clicking on the relevant button in your ¡®Settings??
0	0	 When you delete your account, you will immediately stop communicating your current and future details to TWELVE APP and your profile will no longer be accessible.
2	2	We will only keep your Personal Data for the period of time required to fulfil the purposes for which we process your details unless we are permitted or required by law to keep it for a longer period of time
6	2	Generally, we will delete your Data as soon as you delete your account, unless:
0	0	We are required to retain it as proof that we comply with the legislation in force (e.g
0	0	recordings of consent to our Terms of Use, Privacy Policy, and other similar consents are retained for five years);
0	0	We are required, due to an unresolved issue, claim or dispute, to retain relevant information until the matter has been resolved; or
0	0	If the data must be retained in our legitimate commercial interests, for example in order to prevent fraud and improve users??safety and security
0	0	For example, we may be required to retain data in order to prevent a user who has been banned from opening a new account due to their dangerous conduct or a security incident.
0	0	WHO HAS ACCESS TO THE DATA WE COLLECT?
3	0	The data we collect is intended solely for internal use by TWELVE APP and our partners and service providers.
0	0	Only certain TWELVE APP authorized managers and employees will process your Personal Data for the above purposes, and they are only permitted to access the data strictly required in order to carry out their work
0	0	TWELVE APP may also enter into an agreement with authenticated and reliable service providers and partners who may access and/or process users??personal data and who guarantee that such data will remain secure and confidential in accordance with this Policy.
0	0	These service providers and partners help us to operate and improve YUBO, particularly in relation to the hosting of data, studies, analyses, and statistics, the use and/or operation of the application, targeted advertising, the fight against fraud linked to the age of the user, and the assistance required by users
0	0	Lastly, the data we process may be forwarded to the police and to the judicial and administrative authorities in order for us to fulfil our legal obligations.
0	0	WILL YOUR DATA BE TRANSFERRED OUTSIDE THE EUROPEAN UNION?
0	0	In order for your Personal Data to be processed in accordance with this Privacy Policy, such data may be transferred to one or more other countries that may or may not be within the European Economic Area, including in particular the United States.
0	0	We guarantee that such transfers are carried out in such a way as to ensure that the data remains confidential and secure and that it is adequately protected in accordance with the regulations in force for the protection of personal data
0	0	In this case, we offer guarantees provided by current regulations, such as standard contractual clauses approved by the European Commission, which represent commitments made between companies that transfer Personal Data in order to ensure that such data remains confidential and secure.
0	0	HOW IS YOUR DATA PROTECTED?
0	0	TWELVE APP will ensure that your data is processed securely and confidentially, including in cases where certain operations are carried out by partners
0	0	Accordingly, appropriate technical and organizational measures are implemented to prevent the loss, misuse, alteration and erasure of your Personal Data.
0	0	Nevertheless, there is no ¡®zero risk??on the internet and we cannot guarantee the security of your Personal Data 100%.
0	0	That¡¯s why it is important to let us know right away if you think you have been a victim of an attack on your Personal Data, by writing to us here.
5	5	You have the right to access your Personal Data and to request that it be corrected, completed or updated
6	8	You may also request that your Data be deleted (or you can delete your account in the ¡°Settings??section of the application), refuse the processing of your Data, or request that it be limited within the terms of current legislation
9	9	You may ask to exercise your right to data portability; in other words, your right to receive your Personal Data in a frequently used structured format and your right to send such data to another processor
0	0	As indicated in Section 3 above, your data is processed with your consent and you can withdraw your consent at any time by going to ¡°Settings??
0	0	You also have the right to issue instructions as to how your Personal Data should be used after you die
0	0	In order to exercise your rights, you will be asked to produce proof of your identity of any kind
0	0	You may submit your request by sending a letter or an e-mail to privacy@yubo.live or on YUBO in the ¡®Assistance??section
0	0	We will do our utmost to fulfil your requests, but don¡¯t forget that this right is not unlimited and must be exercised according to the conditions of current legislation
0	0	Any request to exercise your rights should be reasonable
0	0	Where necessary, we will explain the reasons why we are unable to meet your request.
4	10	Should you have any other complaint, please contact the appropriate national data protection authority.
4	4	Should you have any questions concerning this Privacy Policy or requests concerning your Personal Data, you can contact us:
0	0	By completing the online contact form on the YUBO website (www.yubo.live) or directly via the application;
0	0	By sending an e-mail to privacy@yubo.live; or
4	0	By writing to us at the following postal address: TWELVE APP ??Privacy, 8, rue de Charonne 75011 Paris, France.
6	0	It may be necessary to update this Privacy Policy, in particular for us to comply with current regulations, or in case of changes to the way we use your Personal Data.
0	0	You will be informed in advance of any modifications or updates by any appropriate means, in particular messages displayed on the YUBO application, or by email
0	0	These changes may require your confirmation in some cases
0	0	In any event, continuing to use YUBO implies full acceptance of the changes made to this Privacy Policy.
0	0	Last updated: 4 July 2019
0	0	Cookies help us deliver our Services
0	0	By using our Services or clicking I agree, you agree to our use of cookies
