labelpredict	labelreal	review
0	0	3) In the case that we make a refund for goods which you paid for via payment methods such as credit card or an electronic payment method, we will request the carrier who provided the payment method to suspend or cancel charging for goods without delay
0	0	However, we may not do so in case of proviso in Paragraph 1 and Paragraph 2.
0	0	3) In the case that the Company, the party which received the payment for the paid service, or the party that concluded the paid service use agreement with you is not the same, each party is jointly responsible for fulfillment of the obligation related to withdrawal, etc.
0	0	4) In connection with app market payment (in-app payment), we will take action in accordance with the Act on Consumer Protection in Electronic Commerce Transactions, etc., including payment suspension and cancellation request for app market
0	0	However, please refer to app market policy for the particular app market application according to our request.
0	0	The usage period or valid period of a paid service is indicated at the time of contract
0	0	Your right to use may expire for paid services which have exceeded usage or valid period.
0	0	Compensation for Damages caused by Defective Goods
0	0	Compensation for your damages caused by defects in paid services will be in accordance with Guidelines for Protection of Content Users.
0	0	1) If your content contains information which violates applicable laws such as the Information and Communications Network Act and Copyright Act, you may request suspension or deletion of relevant post in accordance with procedures determined by applicable law, and the Company will take measures in accordance with applicable law.
0	0	2) We may take provisional measures against the contents in accordance with related law if there is a reason for recognition of an infringement of rights or if there is a violation of another company¡¯s policies and related laws, even without the request by right holder pursuant to the preceding paragraph, and without any liability
0	0	In appropriate circumstances, the Company will also terminate user¡¯s account if the user is determined to infringe repeatedly.
0	0	3) Detailed procedures under this Article will be subject to request of posting suspension service provided by the Company within the scope of Information and Communications Network Act and Copyright Act.
0	0	1) You acknowledge and agree that by accessing or using the Services, you may be exposed to materials from others which you may consider offensive, indecent, or otherwise objectionable, and agree to accept such risk
0	0	Views expressed on our website or through our Services do not necessarily reflect our views
0	0	We do not support or endorse certain content posted by you or other users.
0	0	2) Although we do what we can to provide security measures to protect your content, we are not liable for any damages resulting from disclosure of your Content.
3	0	FOR EXAMPLE, WE MAKE NO WARRANTY THAT (a) THE SERVICES OR MATERIALS WILL MEET YOUR REQUIREMENTS OR WILL BE CONSTANTLY AVAILABLE, UNINTERRUPTED, TIMELY, SECURE, OR ERROR-FREE; (b) THE RESULTS THAT MAY BE OBTAINED FROM THE USE OF THE SITE, SERVICES, OR MATERIALS WILL BE EFFECTIVE, ACCURATE, OR RELIABLE; OR THAT (c) ANY ERRORS OR DEFECTS IN THE SITE, SERVICES, OR MATERIALS WILL BE CORRECTED.
0	0	Except where it is prohibited by law, in no event will the Company OR ITS SUPPLIERS, OR THEIR RESPECTIVE EXECUTIVES, DIRECTORS, EMPLOYEES, OR AGENTS (The ¡°Company Parties?? be liable for any indirect, special, punitive, incidental, exemplary, or consequential damages which result from (a) the use of, or inability to use, the Services; (b) provision of the Services or any materials available therein; or (c) the conduct of other users of the Services.
0	0	Settling Disputes with the Company
0	0	1) Any dispute you have with the Company must be based from your address at the time of petition, and if there is no address, the district court which has jurisdiction over the residence shall be the competent jurisdiction, unless otherwise agreed in writing
10	0	However, if your address or residence at the time of petition is not clear, the district court of jurisdiction shall be determined in accordance with the Civil Proceedings Act.
0	0	2) Notwithstanding the preceding paragraph, if you have an address or a residence overseas, a lawsuit regarding any dispute you have with the Company shall be brought to the Seoul Central District Court of the Republic of Korea as the competent court.
0	0	We both agree it does not apply to the Services.
0	0	1) You can stop using our Services at any time.
0	0	2) We may add, modify, or remove features or functionalities, and we may temporarily or permanently suspend or stop the Service
0	0	We may also add or create new limits to our Services at any time.
0	0	3) In addition, termination of your account does not free you from any obligations of payment.
0	0	4) If the Service is terminated or discontinued, then we will make reasonable effort to notify you and provide an opportunity to retrieve your content.
0	0	1) Severability: Even if a court finds any section of the Terms invalid or unenforceable, the rest of the Terms still apply.
0	0	2) No Waiver: Even if we do not enforce (or we delay enforcement) of the Terms against you, we have not waived our enforcement rights.
0	0	3) Assignment or Transfer: You cannot assign or transfer your rights or obligations under this agreement to someone else without the Company¡¯s written permission
0	0	We can transfer our rights and obligations to you without your permission unless we are acquired by or merge with another company, sell one of the Services, or otherwise.
0	0	These Terms are an entire, exclusive agreement between the Company and you regarding the Services, and these Terms supersede and replace any prior agreements between the Company and you regarding the Services
0	0	We may revise these Terms from time to time
0	0	If the revision in our sole discretion is material, we will notify you via banner notice across its page or other provided appropriate means
0	0	By continuing to access or use the Services after those revisions become effective, you agree to be bound by revised Terms.
0	0	??These Terms will be effective from April 1st, 2019.
0	0	??The previous terms which were in force since September 24th, 2018 are superseded by these Terms.
