labelpredict	labelreal	review
3	3	the processing of your information for the following purpose: (i) to administer and maintain the functions and features that are part of Our Service; (ii) to analyze, develop and improve Our Service and develop new products and services; (iii) to detect and prevent abusive, fraudulent, malicious or potentially illegal activities, and to protect the rights, safety or property of our users;( iv) to perform other functions as may otherwise be described to you at the time of collection or as enabled by you in relation to Our Services
0	0	c)the storage and transferring your information in or to a number of countries;
0	0	d)the use of your information to send you emails
0	0	We warrant to you that we will provide our services using reasonable care and skill.
0	0	APART FROM THIS WARRANTY, TO THE EXTENT PERMITTED BY APPLICABLE LAWS AND REGULATION, ALL OF OUR SERVICES AND SOFTWARE ARE PROVIDED ON AN AS IS AND AS AVAILABLE BASIS AND NEITHER US NOR ANY OF OUR AFFILIATE COMPANIES MAKE ANY REPRESENTATION OR WARRANTY OR GIVES ANY UNDERTAKING IN RELATION TO OUR SERVICES, OUR SOFTWARE OR ANY CONTENT SUBMITTED, TRANSMITTED OR DISPLAYED BY OUR SERVICES, INCLUDING: (I) ANY REPRESENTATION, WARRANTY OR UNDERTAKING THAT OUR SERVICES OR SOFTWARE WILL BE UNINTERRUPTED, SECURE OR ERROR-FREE OR FREE FROM VIRUSES; (II) THAT OUR SERVICES OR SOFTWARE WILL BE COMPATIBLE WITH YOUR DEVICE; OR (III) THAT OUR SERVICES OR SOFTWARE WILL BE OF MERCHANTABLE QUALITY, FIT FOR A PARTICULAR PURPOSE OR NOT INFRINGE THE INTELLECTUAL PROPERTY RIGHTS OF ANY PERSON
0	0	TO THE EXTENT PERMITTED BY APPLICABLE LAWS AND REGULATIONS, IN NO EVENT WILL WE OR ANY OF OUR AFFILIATE COMPANIES BE LIABLE IN CONNECTION WITH THESE TERMS AND OUR SERVICES OR SOFTWARE FOR ANY DAMAGES CAUSED BY: (I) ANY NATURAL DISASTER SUCH AS FLOODS, EARTHQUAKES OR EPIDEMICS; (II) ANY SOCIAL EVENT SUCH AS WARS, RIOTS OR GOVERNMENT ACTIONS; (III) ANY COMPUTER VIRUS, TROJAN HORSE OR OTHER DAMAGE CAUSED BY MALWARE OR HACKERS; (IV) ANY MALFUNCTION OR FAILURE OF OUR OR YOUR SOFTWARE, SYSTEM, HARDWARE OR CONNECTIVITY; (V) IMPROPER OR UNAUTHORISED USE OF OUR SERVICES OR SOFTWARE; (VI) YOUR USE OF OUR SERVICES OR SOFTWARE IN BREACH OF THESE TERMS; OR (VII) ANY REASONS BEYOND OUR REASONABLE CONTROL OR PREDICTABILITY
0	0	Nothing in these Terms limits or excludes any of the following liabilities, except to the extent that such liabilities may be waived, limited or excluded under applicable laws and regulations:
0	0	any other liability to the extent that such liability cannot be waived, limited or excluded under applicable laws and regulations.
0	0	YOU AGREE THAT YOU WILL INDEMNIFY US, OUR PARTNERS AND OUR AFFILIATE COMPANIES FROM AND AGAINST ANY CLAIM, SUIT, ACTION, DEMAND, DAMAGE, DEBT, LOSS, COST, EXPENSE (INCLUDING LITIGATION COSTS AND ATTORNEYS' FEES) AND LIABILITY ARISING FROM: (I) YOUR USE OF OUR SERVICES OR SOFTWARE; OR (II) YOUR BREACH OF THESE TERMS OR ANY TERMS PROVIDED HEREIN.
0	0	These Terms will apply to your use of OUR PRODUCT and Our Service until access to the relevant services is terminated by either you or us.
0	0	We may suspend or terminate your access to any or all of Our Service: (i) if we reasonably believe that you have breached these Terms; (ii) if your use of Our Service creates risk for us or for other users of our services, gives rise to a threat of potential third party claims against us or is potentially damaging to our reputation; (iii) if you fail to use Our Service for a prolonged period; or (iv) for any other reason
0	0	Where reasonably practicable, we will give you notice of any suspension or termination.
0	0	These Terms are the entire agreement between you and us in relation to Our Service
0	0	You agree that you will have no claim against us for any statement which is not explicitly set out in these Terms
0	0	The invalidity of any provision of these Terms (or parts of any provision) will not affect the validity or enforceability of any other provision (or the remaining parts of that provision)
0	0	If a court holds that we cannot enforce any part of these Terms as drafted, we may replace those terms with similar terms to the extent enforceable under applicable law, without changing the remaining terms of these Terms
0	0	No delay in enforcing any provision of these Terms will be construed to be a waiver of any rights under that provision
0	0	Any rights and obligations under these Terms which by their nature should survive, including but not limited to any obligations in relation to the liability of, or indemnities (if any) given by, the respective parties, will remain in effect after termination or expiration of these Terms.
0	0	No person other than you and us will have any right to enforce these Terms against any person, and you may not delegate, assign or transfer these Terms or any rights or obligations under these Terms, by operation of law or otherwise without our consent
0	0	We may freely assign, transfer or sub-contract these Terms or our rights and obligations under these Terms, in whole or in part, without your prior consent or notice
0	0	You acknowledge and agree that in no event will our partners or affiliate companies have any liability under these Terms.
0	0	Except to the extent that: (i) any applicable additional terms incorporated into these Terms provide differently, or (ii) the applicable laws and regulations of your jurisdiction mandate otherwise (for instance, you may have statutory rights in your jurisdiction in relation to bringing or defending claims in a local court (including small claims court (or similar court), these Terms and any dispute or claim arising out of or in connection with these Terms will be governed by the law of the People's Republic of China.
0	0	Any dispute, controversy or claim (whether in contract, tort or otherwise) arising out of, relating to, or in connection with these Terms, including their existence, validity, interpretation, performance, breach or termination, will be referred to and finally resolved by Shanghai International Arbitration Center under the its rules in force when the Notice of Arbitration is submitted
0	0	The seat of the arbitration will be Shanghai
0	0	There will be one arbitrator only
0	0	The arbitration proceedings will be conducted in English.
0	0	The language of these Terms is English
0	0	Where we have provided a translation of the English version of these Terms, you agree that the translation is provided for your convenience only and that the English language version of these Terms will govern your relationship with us
0	0	If there is any contradiction between what the English language version of these Terms say and what a translation says, then the English language version will take precedence.
0	0	We may license to you certain virtual goods to be used within the Service and which you may purchase with real cash or which you may earn or redeem via gameplay (¡°Virtual Items??
0	0	Virtual Items are licensed to you on limited, personal, non-transferable, non-sublicensable and revocable basis and limited only for non-commercial use.
0	0	We may manage, control, modify or eliminate Virtual Items at any time, with or without notice.
0	0	The transfer of Virtual Items is prohibited, except where expressly authorized in the Services, if any.
0	0	Virtual Items do not have an equivalent value in real cash and do not act as a substitute for real world money
0	0	Neither We nor any other person or entity has any obligation to exchange Virtual Items for anything of value
0	0	We has no liability for hacking or loss of your Virtual Items.
0	0	Price and availability of Virtual Items are subject to change without notice.
0	0	Subject to mandatory legislation, all purchases and redemptions of Virtual Items made through the Services are final and non-refundable
0	0	You acknowledge and consent that the provision of Virtual Items for use in Services is a process that commences immediately upon purchase and you forfeit your right of withdrawal once the performance has started.
0	0	Subject to mandatory legislation, you agree that We is not required to provide a refund for Virtual Items for any reason, and that you will not receive money or other compensation for unused Virtual Items, whether your loss of license under these Agreement was voluntary or involuntary.
6	0	If you request that your personal data to be erased as specified in We¡äs Privacy Policy, you will permanently and without a right to a refund lose all your Virtual Items as We can no longer associate such Virtual Items with you.
0	0	YOU ACKNOWLEDGE THAT PG IS NOT REQUIRED TO PROVIDE A REFUND FOR ANY REASON, AND THAT YOU WILL NOT RECEIVE MONEY OR OTHER COMPENSATION FOR UNUSED VIRTUAL ITEMS WHEN YOU DELETE YOUR ACCOUNT OR WHEN YOU CEASE TO USE THE GAME.
0	0	Some parts of the Service are billed on a subscription basis (¡°Subscription(s)??
0	0	Subscription provides access to dynamic content or services from within the Game on an ongoing basis
0	0	Subscriptions may be available at different fees chargeable for a set period of time specified in the Game (¡°Subscription Period??
0	0	Payment will be taken from Your iTunes or Google Play account (¡°Account?? when You confirm the Subscription by available confirmation tools of the Game.
0	0	Trial Subscription is offered free of charge for certain period of time from activation specified in the relevant offer in the Game
0	0	If You do not cancel the Subscription within such period, Subscription Fee shall be taken from Your Account when the trial period expires
0	0	Please note that Your Subscription begins immediately after the activation of a trial Subscription, not after the seven-days trial period
0	0	You may cancel a subscription during its free trial period using the Subscription setting of Your Account
0	0	We can not cancel your free-trial subscription if it has already been activated.
2	0	Subscription is automatically renewable, unless You turn off it at least 24 hours before the expiry of the current Subscription
0	0	Subscription Fee shall be taken from Your Account during 24 hours preceding the expiry of the current Subscription
0	0	In case Subscription Fee cannot be taken from Your Account due to absence of monetary funds, invalidity of credit card or for any other reasons, Your Subscription is automatically cancelled.
0	0	Once You have bought a Subscription, You can manage it and switch off automatic renewal at any time after the purchase in Your Account setting
0	0	You cannot cancel Your current Subscription if it has already been activated.
0	0	Except when required by law, paid Subscription Fees are non-refundable.
0	0	We in its sole discretion and at any time may modify the Subscription Fee
0	0	Any Subscription Fee change will become effective at the end of the current Subscription period
0	0	You will be provided a reasonable prior notice of any change in Subscription Fee
0	0	If You do not take action to agree to the increase in Subscription Fee, Your Subscription shall expire at the end of the current Subscription period.
0	0	You acknowledge and agree that all billing and transaction processes are handled by App Store or Google Play, from which platform You downloaded the App, and are governed by their terms and conditions
0	0	If You have any payment related issues, then You need to contact App Store or Google Play directly.
