labelpredict	labelreal	review
0	0	BY DOWNLOADING, INSTALLING, OR OTHERWISE USING THE TWITCH SERVICES, YOU REPRESENT THAT YOU ARE AT LEAST 13 YEARS OF AGE, THAT YOUR PARENT OR LEGAL GUARDIAN AGREES TO BE BOUND BY THESE TERMS OF SERVICE IF YOU ARE BETWEEN 13 AND THE AGE OF LEGAL MAJORITY IN YOUR JURISDICTION OF RESIDENCE, AND THAT YOU HAVE NOT BEEN PREVIOUSLY REMOVED FROM OR PROHIBITED FROM RECEIVING THE TWITCH SERVICES.
0	0	Your privacy is important to Twitch
0	0	Please see our Privacy Policy for information relating to how we collect, use, and disclose your personal information, and Privacy Choices on how you can manage your online privacy when you use the Twitch Services.
0	1	In order to open an account, you will be asked to provide us with certain information such as an account name and password.
0	0	You are solely responsible for maintaining the confidentiality of your account and password, for restricting access to your computer, and for all activities that occur under your account or password
0	0	Please make sure the information you provide to Twitch upon registration and at all other times is true, accurate, current, and complete to the best of your knowledge.
0	0	Unless expressly permitted in writing by Twitch, you may not sell, rent, lease, share or provide access to your account to anyone else, including without limitation charging anyone for access to administrative rights on your account
0	0	Twitch reserves all available legal rights and remedies to prevent unauthorized use of the Twitch Services, including, but not limited to, technological barriers, IP mapping, and, in serious cases, directly contacting your Internet Service Provider (ISP) regarding such unauthorized use.
0	0	Twitch may permit you to register for and log on to the Twitch Services via certain third party services
0	0	The third party¡¯s collection, use and disclosure of your information will be subject to that third party service¡¯s privacy policy
0	0	Further information about how Twitch collects, uses and discloses your personal information when you link your Twitch account and with your account on any third party service can be found in our Privacy Policy.
0	0	Access to the Twitch Services may require the use of your personal computer or mobile device, as well as communications with or use of space on such devices
0	0	You are responsible for any Internet connection or mobile fees and charges that you incur when accessing the Twitch Services.
0	0	Twitch may amend any of the terms of these Terms of Service by posting the terms
0	0	Your continued use of the Twitch Services after the effective date of the revised Terms of Service constitutes your acceptance of the terms.
0	0	The Twitch Services are owned and operated by Twitch
0	0	Unless otherwise indicated, all content, information, and other materials on the Twitch Services (excluding User Content, set out in Section 8 below), including, without limitation, Twitch¡¯s trademarks and logos, the visual interfaces, graphics, design, compilation, information, software, computer code (including source code or object code), services, text, pictures, information, data, sound files, other files and the selection and arrangement thereof (collectively, the ¡°Materials?? are protected by relevant intellectual property and proprietary rights and laws
0	0	All Materials contained on the Twitch Services are the property of Twitch or its subsidiaries or affiliated companies and/or third-party licensors
0	0	Unless otherwise expressly stated in writing by Twitch, by agreeing to these Terms of Service you are granted a limited, non-sublicensable license (i.e
9	0	a personal and limited right) to access and use the Twitch Services for your personal use or internal business use only.
0	0	Twitch reserves all rights not expressly granted in these Terms of Service
0	0	This license is subject to these Terms of Service and does not permit you to engage in any of the following: (a) resale or commercial use of the Twitch Services or the Materials; (b) distribution, public performance or public display of any Materials; (c) modifying or otherwise making any derivative uses of the Twitch Services or the Materials, or any portion of them; (d) use of any data mining, robots or similar data gathering or extraction methods; (e) downloading (except page caching) of any portion of the Twitch Services, the Materials, or any information contained in them, except as expressly permitted on the Twitch Services; or (f) any use of the Twitch Services or the Materials except for their intended purposes
0	0	Any use of the Twitch Services or the Materials except as specifically authorized in these Terms of Service, without the prior written permission of Twitch, is strictly prohibited and may violate intellectual property rights or other laws
0	0	Unless explicitly stated in these Terms of Service, nothing in them shall be interpreted as conferring any license to intellectual property rights, whether by estoppel, implication or other legal principles
0	0	Twitch can terminate this license at any time, without notice, including where we reasonably consider that: (a) your use of the Twitch Services violates these Terms of Service or applicable law; (b) you fraudulently use or misuse the Twitch Services; or (c) we are unable to continue providing the Twitch Services to you due to technical or legitimate business reasons.
3	0	Twitch allows users to distribute streaming live and pre-recorded audio-visual works, to use services, such as chat, bulletin boards, forum postings, wiki contributions, voice interactive services, and to participate in other activities in which you may create, post, transmit, perform, or store content, messages, text, sound, images, applications, code or other data or materials on the Twitch Services (¡°User Content??.
0	0	License to Twitch
0	0	(i) Unless otherwise agreed to in a written agreement between you and Twitch that was signed by an authorized representative of Twitch, if you submit, transmit, display, perform, post or store User Content using the Twitch Services, you grant Twitch and its sublicensees, to the furthest extent and for the maximum duration permitted by applicable law (including in perpetuity if permitted under applicable law), an unrestricted, worldwide, irrevocable, fully sub-licenseable, nonexclusive, and royalty-free right to (a) use, reproduce, modify, adapt, publish, translate, create derivative works from, distribute, perform and display such User Content (including without limitation for promoting and redistributing part or all of the Twitch Services (and derivative works thereof)) in any form, format, media or media channels now known or later developed or discovered; and (b) use the name, identity, likeness and voice (or other biographical information) that you submit in connection with such User Content
0	0	Should such User Content contain the name, identity, likeness and voice (or other biographical information) of third parties, you represent and warrant that you have obtained the appropriate consents and/or licenses for your use of such features and that Twitch and its sub-licensees are allowed to use them to the extent indicated in these Terms of Service.
0	0	(ii) With respect to User Content known as ¡°add-ons?? ¡°maps?? ¡°mods?? or other types of projects submitted through CurseForge.com or related sites (¡°Submitted Projects??, the rights granted by you hereunder terminate once you remove or delete such Submitted Projects from the Twitch Services
0	0	You also acknowledge that Twitch may retain, but not display, distribute, or perform, server copies of Submitted Projects that have been removed or deleted.
0	0	(iii) With respect to streaming live and pre-recorded audio-visual works, the rights granted by you hereunder terminate once you delete such User Content from the Twitch Services, or generally by closing your account, except (a) to the extent you shared it with others as part of the Twitch Services and others copied or stored portions of the User Content (e.g., made a Clip); (b) Twitch used it for promotional purposes; and (c) for the reasonable time it takes to remove from backup and other systems.
0	0	You are solely responsible for your User Content and the consequences of posting or publishing it
0	0	You represent, and warrant that: (1) you are the creator and owner of the User Content or otherwise have sufficient rights and authority to grant the rights granted herein; (2) your User Content does not and will not (a) infringe, violate, or misappropriate any third-party right, including any copyright, trademark, patent, trade secret, moral right, privacy right, right of publicity, or any other intellectual property or proprietary right or (b) defame any other person; (3) your User Content does not contain any viruses, adware, spyware, worms, or other harmful or malicious code; and (4) unless you have received prior written authorization, your User Content specifically does not contain any pre-release or non-public beta software or game content or any confidential information of Twitch or third parties
0	0	Twitch reserves all rights and remedies against any users who breach these representations and warranties.
4	0	Content is Uploaded at Your Own Risk
0	0	Twitch uses reasonable security measures in order to attempt to protect User Content against unauthorized copying and distribution
0	0	However, Twitch does not guarantee that any unauthorized copying, use or distribution of User Content by third parties will not take place
0	0	To the furthest extent permitted by applicable law, you hereby agree that Twitch shall not be liable for any unauthorized copying, use or distribution of User Content by third parties and release and forever waive any claims you may have against Twitch for any such unauthorized copying or usage of the User Content, under any theory
0	0	THE SECURITY MEASURES TO PROTECT USER CONTENT USED BY TWITCH HEREIN ARE PROVIDED AND USED ¡°AS-IS??AND WITH NO WARRANTIES, GUARANTEES, CONDITIONS, ASSURANCES OR OTHER TERMS THAT SUCH SECURITY MEASURES WILL WITHSTAND ATTEMPTS TO EVADE SECURITY MECHANISMS OR THAT THERE WILL BE NO CRACKS, DISABLEMENTS OR OTHER CIRCUMVENTION OF SUCH SECURITY MEASURES.
0	0	Users may promote, administer, or conduct a promotion (a contest or sweepstakes) on, through or utilizing the Twitch Services (a ??Promotion ??
0	0	If you choose to promote, administer or conduct a Promotion, you must adhere to the following rules: (i) You may carry out Promotions to the extent permitted by applicable law and you are solely responsible for ensuring that any Promotions comply with any and all applicable laws, obligations, and restrictions
0	0	(ii) You will be classified as the promoter of your Promotion in the applicable jurisdiction(s) and you will be solely responsible for all aspects of and expenses related to your Promotion, including, without limitation, the execution, administration, and operation of the Promotion; drafting and posting any official rules; selecting winners; issuing prizes; and obtaining all necessary third-party permissions and approvals, including, without limitation, filing any and all necessary registrations and bonds
0	0	Twitch has the right to remove your Promotion from the Twitch Services if Twitch reasonably believes that your Promotion does not comply with the Terms of Service or applicable law
0	0	(iii) Twitch is not responsible for and does not endorse or support any such Promotions
0	0	You may not indicate that Twitch is a sponsor or co-sponsor of the Promotion
0	0	(iv) You will display or read out the following when a Promotion is connection with your Promotion: ¡°This is a promotion by [Your Name]
0	0	Twitch does not sponsor or endorse [Your Name]¡¯s promotion and is not responsible for this promotion??
0	0	You agree that your User Content will comply with the FTC¡¯s Guidelines Concerning the Use of Testimonials and Endorsements in Advertising, the FTC¡¯s .com Disclosures Guide , the FTC¡¯s Native Advertising Guidelines, and any other guidelines issued by the FTC from time to time (¡°FTC Guidelines??, as well as any other advertising guidelines required under applicable law
0	0	For example, if you have been paid or provided with free products in exchange for discussing or promoting a product or service through the Twitch Services, or if you are an employee of a company and you decide to discuss or promote that company¡¯s products or services through the Twitch Services, you agree to comply with the FTC Guidelines??requirements for disclosing such relationships
0	0	You, and not Twitch, are solely responsible for any endorsements or testimonials you make regarding any product or service through the Twitch Services.
0	0	YOU AGREE NOT TO violate any law, contract, intellectual property or other third-party right or commit a tort, and that you are solely responsible for your conduct while on the Twitch Services.
0	0	You agree that you will comply with these Terms of Service and Twitch¡¯s Community Guidelines and will not:
0	0	create, upload, transmit, distribute, or store any content that is inaccurate, unlawful, infringing, defamatory, obscene, pornographic, invasive of privacy or publicity rights, harassing, threatening, abusive, inflammatory, or otherwise objectionable;
0	0	impersonate any person or entity, falsely claim an affiliation with any person or entity, or access the Twitch Services accounts of others without permission, forge another person¡¯s digital signature, misrepresent the source, identity, or content of information transmitted via the Twitch Services, or perform any other similar fraudulent activity;
0	0	make unsolicited offers, advertisements, proposals, or send junk mail or spam to users of the Twitch Services, including, without limitation, unsolicited advertising, promotional materials, or other solicitation material, bulk mailing of commercial advertising, chain mail, informational announcements, charity requests, petitions for signatures, or any of the preceding things related to promotional giveaways (such as raffles and contests), and other similar activities;
1	0	harvest or collect the email addresses or other contact information of other users from the Twitch Services;
0	0	defame, harass, abuse, threaten or defraud users of the Twitch Services, or collect, or attempt to collect, personal information about users or third parties without their consent;
0	0	remove, circumvent, disable, damage or otherwise interfere with security-related features of the Twitch Services or User Content, features that prevent or restrict use or copying of any content accessible through the Twitch Services, features that enforce limitations on the use of the Twitch Services or User Content, or delete the copyright or other proprietary rights notices on the Twitch Services or User Content;
0	0	reverse engineer, decompile, disassemble or otherwise attempt to discover the source code of the Twitch Services or any part thereof, except and only to the extent that this activity is expressly permitted by the law of your jurisdiction of residence;
0	0	modify, adapt, translate or create derivative works based upon the Twitch Services or any part thereof, except and only to the extent that such activity is expressly permitted by applicable law notwithstanding this limitation;
0	0	interfere with or damage operation of the Twitch Services or any user¡¯s enjoyment of them, by any means, including uploading or otherwise disseminating viruses, adware, spyware, worms, or other malicious code;
0	0	access any website, server, software application, or other computer resource owned, used and/or licensed by Twitch, including but not limited to the Twitch Services, by means of any robot, spider, scraper, crawler or other automated means for any purpose, or bypass any measures Twitch may use to prevent or restrict access to any website, server, software application, or other computer resource owned, used and/or licensed Twitch, including but not limited to the Twitch Services;
0	0	manipulate identifiers in order to disguise the origin of any User Content transmitted through the Twitch Services;
0	0	interfere with or disrupt the Twitch Services or servers or networks connected to the Twitch Services, or disobey any requirements, procedures, policies or regulations of networks connected to the Twitch Services; use the Twitch Services in any manner that could interfere with, disrupt, negatively affect or inhibit other users from fully enjoying the Twitch Services, or that could damage, disable, overburden or impair the functioning of the Twitch Services in any manner;
3	0	use or attempt to use another user¡¯s account without authorization from that user and Twitch;
0	0	attempt to circumvent any content filtering techniques we employ, or attempt to access any service or area of the Twitch Services that you are not authorized to access;
0	0	attempt to indicate in any manner that you have a relationship with us or that we have endorsed you or any products or services for any purpose; and
0	0	use the Twitch Services for any illegal purpose, or in violation of any local, state, national, or international law or regulation, including, without limitation, laws governing intellectual property and other proprietary rights, data protection and privacy.
0	0	  Twitch takes no responsibility and assumes no liability for any User Content or for any loss or damage resulting therefrom, nor is Twitch liable for any mistakes, defamation, slander, libel, omissions, falsehoods, obscenity, pornography or profanity you may encounter when using the Twitch Services
0	0	Your use of the Twitch Services is at your own risk
0	0	In addition, these rules do not create any private right of action on the part of any third party or any reasonable expectation that the Twitch Services will not contain any content that is prohibited by such rules.
0	0	Twitch is not liable for any statements or representations included in User Content
0	0	Twitch does not endorse any User Content, opinion, recommendation, or advice expressed therein, and Twitch expressly disclaims any and all liability in connection with User Content
0	0	To the fullest extent permitted by applicable law, Twitch reserves the right to remove, screen or edit any User Content posted or stored on the Twitch Services at any time and without notice, including where such User Content violates these Terms of Service or applicable law, and you are solely responsible for creating backup copies of and replacing any User Content you post or store on the Twitch Services at your sole cost and expense
0	0	Any use of the Twitch Services in violation of the foregoing violates these Terms of Service and may result in, among other things, termination or suspension of your rights to use the Twitch Services.
0	0	Twitch respects the intellectual property of others and follows the requirements set forth in the Digital Millennium Copyright Act (¡°DMCA?? and other applicable laws
0	0	If you are a copyright owner or agent thereof and believe that content posted on the Twitch Services infringes upon your copyright, please submit a notice following our DMCA Guidelines, which include further information about our policies, what to include in your notice, and where to submit your notice.
0	0	TWITCH, the Twitch logos, CURSE, the Curse logos, and any other product or service name, logo, or slogan used by Twitch, and the look and feel of the Twitch Services, including all page headers, custom graphics, button icons and scripts, are trademarks or trade dress of Twitch, and may not be used in whole or in part in connection with any product or service that is not Twitch¡¯s, in any manner that is likely to cause confusion among customers, or in any manner that disparages or discredits Twitch, without our prior written permission
0	0	Any use of these trademarks must be in accordance with any guidelines that Twitch may provide you from time to time.
0	0	All other trademarks referenced in the Twitch Services are the property of their respective owners
0	0	Reference on the Twitch Services to any products, services, processes or other information, by trade name, trademark, manufacturer, supplier, or otherwise does not constitute or imply endorsement, sponsorship, or recommendation thereof by us or any other affiliation.
3	0	In addition to the User Content, Twitch may provide other third party content on the Twitch Services (collectively the ¡°Third-Party Content??
0	0	Twitch does not control or endorse any Third-Party Content and makes no representation or warranties of any kind regarding the Third-Party Content, including without limitation regarding its accuracy or completeness
0	0	Please be aware that we do not create Third Party Content, update, or monitor it
0	0	Therefore we are not responsible for any Third Party Content on the Twitch Services.
0	0	You are responsible for deciding if you want to access or use third party websites or applications that link from the Twitch Services (¡°Reference Sites??
0	0	Twitch does not control or endorse any such Reference Sites or the information, materials, products, or services contained on or accessible through Reference Sites, and makes no representations or warranties of any kind regarding the Reference Sites
0	0	In addition, your correspondence or business dealings with, or participation in promotions of, advertisers found on or through the Twitch Services are solely between you and such advertiser
0	0	Access and use of Reference Sites, including the information, materials, products, and services on or available through Reference Sites is solely at your own risk.
0	0	By submitting ideas, suggestions, documents, and/or proposals (¡°Submissions?? to Twitch or its employees, you acknowledge and agree that Twitch shall be entitled to use or disclose such Submissions for any purpose in any way without providing compensation or credit to you.
0	0	To the fullest extent permitted by applicable law, Twitch reserves the right, without notice and in our sole discretion, to terminate your license to use the Twitch Services (including to post User Content), and to block or prevent your future access to and use of the Twitch Services, including where we reasonably consider that: (a) your use of the Twitch Services violates these Terms of Service or applicable law; (b) you fraudulently use or misuse the Twitch Services; or (c) we are unable to continue providing the Twitch Services to you due to technical or legitimate business reasons
0	0	This includes the ability to terminate or to suspend your access to any purchased products or services, including any subscriptions, Twitch Prime or Turbo accounts
0	0	To the fullest extent permitted by applicable law, your only remedy with respect to any dissatisfaction with (i) the Twitch Services, (ii) any term of these Terms of Service, (iii) any policy or practice of Twitch in operating the Twitch Services, or (iv) any content or information transmitted through the Twitch Services, is to terminate your account and to discontinue use of any and all parts of the Twitch Services.
0	0	You agree to indemnify, defend, and hold harmless Twitch, its affiliated companies, contractors, employees, agents and its third-party suppliers, licensors, and partners from any claims, losses, damages, liabilities, including legal fees and expenses, arising out of your use or misuse of the Twitch Services, any User Content you post, store or otherwise transmit in or through the Twitch Services, your violation of the rights of any third party, any violation by you of these Terms of Service, or any breach of the representations, warranties, and covenants made by you herein
0	0	Twitch reserves the right, at your expense, to assume the exclusive defense and control of any matter for which you are required to indemnify Twitch, and you agree to cooperate with Twitch¡¯s defense of these claims
0	0	Twitch will use reasonable efforts to notify you of any such claim, action, or proceeding upon becoming aware of it
0	0	The foregoing indemnity includes, without limitation, any claims, losses, damages, liabilities, including legal fees and expenses, arising out of your Promotions or User Content.
0	0	TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW: (A) IN NO EVENT SHALL TWITCH OR THE TWITCH PARTIES BE LIABLE FOR ANY DIRECT, SPECIAL, INDIRECT OR CONSEQUENTIAL DAMAGES, OR ANY OTHER DAMAGES OF ANY KIND, INCLUDING BUT NOT LIMITED TO LOSS OF USE, LOSS OF PROFITS OR LOSS OF DATA, WHETHER IN AN ACTION IN CONTRACT, TORT (INCLUDING BUT NOT LIMITED TO NEGLIGENCE) OR OTHERWISE, ARISING OUT OF OR IN ANY WAY CONNECTED WITH THE USE OF OR INABILITY TO USE THE TWITCH SERVICES, THE CONTENT OR THE MATERIALS, INCLUDING WITHOUT LIMITATION ANY DAMAGES CAUSED BY OR RESULTING FROM RELIANCE BY USER ON ANY INFORMATION OBTAINED FROM TWITCH, OR THAT RESULT FROM MISTAKES, OMISSIONS, INTERRUPTIONS, DELETION OF FILES OR EMAIL, ERRORS, DEFECTS, VIRUSES, DELAYS IN OPERATION OR TRANSMISSION OR ANY FAILURE OF PERFORMANCE, WHETHER OR NOT RESULTING FROM ACTS OF GOD, COMMUNICATIONS FAILURE, THEFT, DESTRUCTION OR UNAUTHORIZED ACCESS TO TWITCH¡¯S RECORDS, PROGRAMS OR SERVICES; AND (B) IN NO EVENT SHALL THE AGGREGATE LIABILITY OF TWITCH, WHETHER IN CONTRACT, WARRANTY, TORT (INCLUDING NEGLIGENCE, WHETHER ACTIVE, PASSIVE OR IMPUTED), PRODUCT LIABILITY, STRICT LIABILITY OR OTHER THEORY, ARISING OUT OF OR RELATING TO THE USE OF OR INABILITY TO USE THE TWITCH SERVICES EXCEED THE AMOUNT PAID BY YOU, IF ANY, FOR ACCESSING THE TWITCH SERVICES DURING THE TWELVE (12) MONTHS IMMEDIATELY PRECEDING THE DATE OF THE CLAIM OR ONE HUNDRED DOLLARS, WHICHEVER IS GREATER.
0	0	YOU ACKNOWLEDGE AND AGREE THAT TWITCH HAS OFFERED THE TWITCH SERVICES, USER CONTENT, MATERIALS AND OTHER CONTENT AND INFORMATION, SET ITS PRICES, AND ENTERED INTO THESE TERMS OF SERVICE IN RELIANCE UPON THE WARRANTY DISCLAIMERS AND THE LIMITATIONS OF LIABILITY SET FORTH HEREIN, THAT THE WARRANTY DISCLAIMERS AND THE LIMITATIONS OF LIABILITY SET FORTH HEREIN REFLECT A REASONABLE AND FAIR ALLOCATION OF RISK BETWEEN YOU AND TWITCH, AND THAT THE WARRANTY DISCLAIMERS AND THE LIMITATIONS OF LIABILITY SET FORTH HEREIN FORM AN ESSENTIAL BASIS OF THE BARGAIN BETWEEN YOU AND TWITCH
0	0	(i) To the fullest extent permitted by applicable law, you and Twitch agree that if you are a Subscribing Organization or a consumer resident of a jurisdiction other than those in (ii) below, the following governing law and arbitration provision applies:
0	0	You and Twitch agree to arbitrate any dispute arising from these Terms of Service or your use of the Twitch Services, except that you and Twitch are not required to arbitrate any dispute in which either party seeks equitable and other relief for the alleged unlawful use of copyrights, trademarks, trade names, logos, trade secrets, or patents
0	0	You and Twitch agree that you will notify each other in writing of any dispute within thirty (30) days of when it arises
0	0	Notice to Twitch shall be sent to Twitch Interactive, Inc., Attn: Legal, 350 Bush Street, 2nd Floor, San Francisco, CA 94104
0	0	You and Twitch further agree: to attempt informal resolution prior to any demand for arbitration; that any arbitration will occur in Santa Clara County, California; that arbitration will be conducted confidentially by a single arbitrator in accordance with the rules of JAMS; and that the state or federal courts in Santa Clara County, California have exclusive jurisdiction over any appeals of an arbitration award and over any suit between the parties not subject to arbitration
0	0	Other than class procedures and remedies discussed below, the arbitrator has the authority to grant any remedy that would otherwise be available in court
0	0	Any dispute between the parties will be governed by this Agreement and the laws of the State of California and applicable United States law, without giving effect to any conflict of laws principles that may provide for the application of the law of another jurisdiction
0	0	Whether the dispute is heard in arbitration or in court, you and Twitch will not commence against the other a class action, class arbitration or other representative action or proceeding.
0	0	(ii)     If you are a resident in any jurisdiction in which the provision in the section above is found to be unenforceable, then the following shall apply:
0	0	Any disputes, claims or causes of action arising out of or in connection with these Terms of Service will be governed by and construed under the laws of the jurisdiction of your residence
0	0	Any disputes, claims or causes of action arising out of or in connection with these Terms of Service shall be resolved by competent civil courts within your jurisdiction of residence.
0	0	YOU AND TWITCH AGREE THAT ANY CAUSE OF ACTION ARISING OUT OF OR RELATED TO THE TWITCH SERVICES MUST COMMENCE WITHIN ONE (1) YEAR AFTER THE CAUSE OF ACTION ACCRUES
0	0	If we fail to exercise or enforce any right or provision of these Terms of Service, it will not constitute a waiver of such right or provision
0	0	Any waiver of any provision of these Terms of Service will be effective only if in writing and signed by the relevant party.
0	0	If any provision of these Terms of Service or any Guidelines is held to be unlawful, void, or for any reason unenforceable, then that provision will be limited or eliminated from these Terms of Service to the minimum extent necessary and will not affect the validity and enforceability of any remaining provisions.
0	0	These Terms of Service and related Guidelines, and any rights and licenses granted hereunder, may not be transferred or assigned by you, but may be assigned by Twitch without restriction
0	0	Any assignment attempted to be made in violation of this Terms of Service shall be void.
0	0	Upon termination of these Terms of Service, any provision which, by its nature or express terms should survive, will survive such termination or expiration, including, but not limited to, Sections 7, 8, 11, 12, and 15-17.
0	0	The Terms of Service, together with the Terms of Sale, the Privacy Policy and the Guidelines, is the entire agreement between you and Twitch relating to the subject matter herein and will not be modified except in writing, signed or otherwise agreed to by both parties, or by a change to these Terms of Service or Guidelines made by Twitch as set forth in Section 6 above.
0	0	Requests for Information and How to Serve a Subpoena
0	0	All requests for information or documents related to potential, anticipated or current legal proceedings, investigations or disputes, or for third party user information, from any Twitch Service must be made using the appropriate level of legal process, and must be properly served on Twitch via the Corporation Service Company (CSC), Twitch¡¯s national registered agent
0	0	Please find below the California address for CSC (the CSC office in your jurisdiction may be located through the Secretary of State¡¯s website):
0	0	Please note that Twitch does not accept such requests for information or documents, or service of process, via e-mail or fax and will not respond to such requests
0	0	All requests must include the information you may have that will help us identify the relevant records (particularly, the Twitch Service at issue, e.g
0	0	www.twitch.tv, and the username at issue, e.g
0	0	the Twitch username: http://www.twitch.tv/username), the specific information requested, and its relationship to your investigation
0	0	Please also note that limiting your request to the relevant records (e.g
0	0	a limited time period) will facilitate efficient processing of your request.
0	0	The Twitch Services are offered by Twitch Interactive, Inc., located at: 350 Bush Street, 2nd Floor, San Francisco, CA 94104 and email: help@twitch.tv
0	0	If you are a California resident, you may have this same information emailed to you by sending a letter to the foregoing address with your email address and a request for this information.
0	0	Twitch Sings (¡°Twitch Sings??, which is part of the Twitch Services, is a free-to-play singing game and streamer tool, available on PC, iOS, and Android
0	0	It allows anyone to sing rights-cleared music privately or live on their personal Twitch channel, and to create and share VODs with users of Twitch and other users of Twitch Sings
0	0	All game activity can be streamed to Twitch without any additional software.
0	0	Sing a song start to finish, perform a duet, or go live within a concert setting to hundreds of cheering fans
0	0	 Bonus: if you use the Twitch Sings feature that allows you to live stream your performance to Twitch, emotes from chat will rise from the audience, while follows, cheers and subscription notices are highlighted with alerts and in-concert effects.
0	0	Before you stage dive on top of screaming fans, several guidelines:
0	0	Sing the song lyrics as displayed in the app or, when song lyrics are not displayed, to the best of your knowledge;
0	0	Avoid altering the fundamental character of any song included in Twitch Sings; and
1	0	Behave (in rock parlance: don¡¯t trash the hotel room)
0	0	To make available musical works from a variety of artists within Twitch Sings (from rock to pop), Twitch negotiated licenses with many different rights holders and continues to do so in order to add new musical tracks
0	0	 The licenses granted to Twitch allow Twitch to use the works, and offer them to you for use, solely in connection with Twitch Sings and the Twitch Services
0	0	Twitch Sings content has not been cleared for use outside the Twitch Services
0	0	What this means is that, in your new rock-n-roll lifestyle, do not:
0	0	make unauthorized use of the copyrighted elements of a Twitch Sings song (including the use of the story of a song in another creative work);
0	0	assert copyright ownership of the songs (or any arrangements of the songs) provided in Twitch Sings; or
0	0	use your performance from Twitch Sings outside the Twitch Services, with the exception that you can use the YouTube exporter tool offered on Twitch
0	0	 However, you may not exercise any rights to claim or monetize any exported content, or block, dispute, interfere with, or suppress any attempts by a music rights holder (such as a music publisher who controls the song you recorded) to claim or monetize the exported content.
0	0	Doing any of the above may subject you to a notice of alleged infringement from rights holders and their agents
0	0	Last, we want to alert you to the fact that music rights tend to evolve over time
0	0	 Thus, we reserve the right to modify or remove certain songs or other content from Twitch Sings at any time (for example, as necessary to comply with our music licenses or with applicable laws)
0	0	This may mean that Twitch will be required to take down previously recorded performances
0	0	Twitch takes no responsibility and assumes no liability in connection with your use of Twitch Sings.
